ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
CK-AIRCLAYFAB-62820,Air Clay Fun Activity Bucket - 15 Vibrant Colors and 5 Modeling Tools - Air Dry Clay for Kids - Soft Molding Clay for Kids - DIY Sculpting Art Craft Supplies Kits Gift - Magic Clay for Kids Ages 6+,Toys,Creative Kids,Stock,,FIFO,5.31,5.3,5.2,0.181,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,11.99,0,0,0,0,0,0,No,No,No,No Drop Ship,,1.54,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
9082,Air Clay Ice Cream Creations,Toys,Play-Doh,Stock,,FIFO,0,0,0,3.2,12.75,8.25,10,0,6,0.6087,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,1.53,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
9082-Case Pack 6,Air Clay Ice Cream Creations-Casepack 6,Toys,Play-Doh,Stock,,FIFO,0,0,0,3.2,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,9.18,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
9094,Air Clay My First Handprint,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,UK warehouse,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0.943,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
9094-Case Pack 12,Air Clay My First Handprint-Casepack 12,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,11.316,Case Pack 12,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
9081,Air Clay Pizza Parlor,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,6,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,1.53,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
9081-Case Pack 6,Air Clay Pizza Parlor-Casepack 6,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,9.18,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
9222,Air Clay Racers assort-Green&Purple,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"GARY Ningbo Teli-Winner Imp. & Exp. Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
9222-Case Pack 24,Air Clay Racers assort-Green&Purple-Casepack 24,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Case Pack 24,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
9223,Air Clay Racers assort-Red,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"GARY Ningbo Teli-Winner Imp. & Exp. Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
9223-Case Pack 24,Air Clay Racers assort-Red-Casepack 24,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Case Pack 24,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
9221,Air Clay Racers assort-Yellow,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"GARY Ningbo Teli-Winner Imp. & Exp. Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
9221-Case Pack 24,Air Clay Racers assort-Yellow-Casepack 24,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Case Pack 24,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
78722,Air Dry Clay Modeling Crafts Kit For Children,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.13,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,24.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
CK-ADCLAY-78722,Air Dry Clay Modeling Crafts Kit For Children,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.13,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,"GARY Ningbo Teli-Winner Imp. & Exp. Co., Ltd",,,0,24.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,3,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"3-5, CREATIVE KIDS, Creative Kids™, MCF, Retail, Tactile Adventures",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
Shopify 22237304389750,Air Dry Clay Modeling Crafts Kit For Children,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.13,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,24.99,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Item,,,,,,,,,,,,,,,,,,,,,,,,,"3-5, CREATIVE KIDS, Creative Kids™, MCF, Retail, Tactile Adventures",,Tax Exempt,Tax Exempt,ACTIVE,,,No,,0,,,No,No,1,FALSE,,,,,,,,,,,,
CK-ADCLAY-78722-Case Pack 12,Air Dry Clay Modeling Crafts Kit For Children-Casepack 12,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.13,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,"GARY Ningbo Teli-Winner Imp. & Exp. Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,36.6,Case Pack 12,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
9341,AIR DRY CLAY White  5PK container,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Case Pack 4,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
9341-Case Pack 4,AIR DRY CLAY White  5PK container -Casepack 4,Toys,Play-Doh,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"HOWARD Taizhou Meiqile Handicraft Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
76716F,AIR O PLAY COMPOUND,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",296682,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0.233,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
76716F-Case Pack 24,AIR O PLAY COMPOUND-Casepack 24,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",296682,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,5.592,Case Pack 24,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
64842,AIR O PLAY EBS PDQ (P),Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",380333,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,4.572,Case Pack 18 PDQ,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
62318,Aromathera Spa Dough Scented Therapy Dough in 6 Fragrances,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,9.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"Barcode, FaireImport, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
85935,Asst Zzand Stretch Sand Bag 3 Pounds,Toys,ZZAND,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,"HOWARD Taizhou Meiqile Handicraft Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,7.5,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
BM-UNILAT-77876-B,"B Me DIY Unicorn Latch Hook Kit for Girls – Mini Rug Sewing Set with 15 Colorful Yarn Bundles, Color-Coded Canvas, DIY Grils Bedroom Décor Idea Perfect Birthday & Gift Age 6+",Toys,B Me,Stock,,FIFO,7.5,8.5,2.5,0.254,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,0,0,0,17.99,0,0,0,0,0,0,No,No,No,No Drop Ship,,3.04,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BM-DIYUNIPILL-61427,B Me DIY Unicorn Pillow Kit for Girls - No Sew Unicorn Throw Pillow - BM-DIYUNIPILL-61427,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.7,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,24.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,2.82,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"6-8, B ME, B Me™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BM-FJAR-78577,B Me Make Your Own Fairy Lantern Night Light,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.7,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,27.49,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,5.7,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"6-8, B ME, B Me™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BS-BUTTONART-06493,Baby Shark Button Art - Color Match Pegboard For Kids,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.3,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,24.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,3.71,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"3-5, Baby Shark, Baby Shark™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BS-WATERBOT-06491,Baby Shark Decorate Your Own Water Bottle by Creative Kids,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.6,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,24.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,2.5,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"3-5, Baby Shark, Baby Shark™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BS-SHARKMOS-06490,Baby Shark Mosaic Sticker Art Kits for Kids,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.9,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,19.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,2.03,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"3-5, Baby Shark, Baby Shark™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
6480,Baby Shark Sculpt & Mold Dough Set For Kids 3+,Toys,Creative Kids,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,9.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"Barcode, FaireImport, Images, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BS-SPRAYSTAY-06495,Baby Shark Spray & Stay Water Bead Craft Set,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.5,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,14.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,2.16,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"3-5, Baby Shark™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BS-STAMPSET-06492,Baby Shark Stamp Set By Creative Kids – 36 Piece Wooden Stamps Set,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.7,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,24.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,3.03,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"3-5, Baby Shark, Baby Shark™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BS-WATERMAT-06497,"Baby Shark Water Doodle Mat – Magic Doodle Play Mat with Stamps, Stickers & More Ages 2+",Toys,Creative Kids,Stock,,FIFO,0,0,0,1.5,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,29.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"0-3, Baby Shark™, MCF, Retail",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
Banking Fee,Banking Fee,Art and Craft Supply,,Service,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
6516,BBS DOUGH TOPPER 3OZ,Toys,Baby Shark,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0.3,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
2337,Be Amazing! Toys Big Bag of Backyard Science Kits for Kids,Toys,Creative Kids,Stock,,FIFO,0,0,0,1.8,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,29.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2332,Be Amazing! Toys Big Bag of Science Lab – Glow in The Dark Science Kit for Kids,Toys,Creative Kids,Stock,,FIFO,0,0,0,2.4,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,49.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2331,Be Amazing! Toys Interactive Human Body Fully Poseable Anatomy Figure – 14” Tall,Toys,Creative Kids,Stock,,FIFO,0,0,0,2.1,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,29.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,5.83,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2331-Case Pack 4,Be Amazing! Toys Interactive Human Body Fully Poseable Anatomy Figure – 14” Tall-Casepack 4,Toys,Creative Kids,Stock,,FIFO,0,0,0,2.1,0,0,0,0,0,0,lb,in,,0,0,FOB,Wai San Manufacturing Ltd.,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,23.32,Case Pack 4,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2361,Be Amazing! Toys MEGA Science Lab - Over 30 Activities,Toys,Creative Kids,Stock,,FIFO,0,0,0,2.1,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,34.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2361-Case Pack 6,Be Amazing! Toys MEGA Science Lab - Over 30 Activities-Casepack 6,Toys,Creative Kids,Stock,,FIFO,0,0,0,2.1,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2335,Be Amazing! Toys Super Squishy Science Lab - Make Your Own Slime Kit,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.9,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,19.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2335-Case Pack 6,Be Amazing! Toys Super Squishy Science Lab - Make Your Own Slime Kit-Casepack 6,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.9,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2362,Be Amazing! Toys Survival Science Lab - Survival Kit for Kids,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.77,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,19.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
2362-Case Pack 6,Be Amazing! Toys Survival Science Lab - Survival Kit for Kids-Casepack 6,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.77,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2338,Be Amazing! Toys Weather Science Lab Kit with 20 Projects,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.8,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,19.99,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,"FaireImport, MarketTimePrice, Wholesale",,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
2338-Case Pack 6,Be Amazing! Toys Weather Science Lab Kit with 20 Projects-Casepack 6,Toys,Creative Kids,Stock,,FIFO,0,0,0,0.8,0,0,0,0,0,0,lb,in,,0,0,FOB,"DAVID Suzhou Creative Kids Co., Ltd",,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,Case Pack 6,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
61374,Bean Bag Suprise,Toys,Sense & Grow,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,China
"61374-DELETE 6, Inner 2","Bean Bag Suprise-Case Pack 6, Inner 2",Toys,Sense & Grow,Stock,,FIFO,0,0,0,0,0,0,0,0,0,0,lb,in,,0,0,FOB,,,,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,No Drop Ship,,0,"Case Pack 6, Inner 2",,,,,,,,,,,,,,,,,,,,,,,,,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BL-PUZZ-CONST-04092,"Blippi Chunky Puzzles for Kids by Creative Kids, Chunky Puzzle Set for Toddlers, Wooden Construction Puzzle Educational Montessori Toy Birthday Gift for Toddlers Kids Set Ages 2+",Toys,Creative Kids,Stock,,FIFO,12.6,1.97,12.24,0.479,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,0,0,0,14.99,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,BL-PUZZ-CONST-04092,Montessori Chunky Puzzles for Kids,size,Toddler,style,BL-PUZZ,model,1,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
BL-PUZZ-FARMA-04093,"Blippi Chunky Puzzles for Kids by Creative Kids, Chunky Puzzle Set for Toddlers, Wooden Farm Puzzle Educational Montessori Toy Birthday Gift for Toddlers Kids Set Ages 1 2 3 Year Old",Toys,Creative Kids,Stock,,FIFO,12.6,1.97,12.24,0.479,0,0,0,0,0,0,lb,in,,0,0,Amazon FBA,,,,0,0,0,0,14.99,0,0,0,0,0,0,No,No,No,No Drop Ship,,0,Unit,,,,,,,,,,,,,,,,,BL-PUZZ-CONST-04092,Montessori Chunky Puzzles for Kids,size,Toddler,style,Classic,model,BL-PUZZ,,,Tax Exempt,Tax Exempt,ACTIVE,,,Yes,,0,,,No,No,1,FALSE,,,,,,,,,,,,
